House_ID,Date_Sold,City,Area_sqft,Bedrooms,Bathrooms,Garage,Year_Built,Price,Owner_Name,Contact,Email,Property_Type,Furnished,Floor_No,Total_Floors,Latitude,Longitude,Loan_Status,Registration_Price,Notes
H0591,07/06/22,BBSR,3413,4,4,Yes,2011,5204953,Pooja,98765abcde,pooja@gmail,APT,N,G,9,20.1991,85.8509,Rejected,7759581,Suspicious price
H1561,2021-08-31,BBSR,2876,4,2,No,1992,4951392,Sunita,0000000000,sunita@gmail,Villa,Y,3,8,19.8717,86.0519,Rejected,9746801,
H5131,2025/05/15,Puri,1107,Three,4,Y,2028,4.0M,Rakesh,98765abcde,rakesh#gmail.com,House,N,2,8,20.4443,86.4559,Approved,11277866,Old house
H1032,2023/08/31,Puri,2784,3,1,Y,2028,2151625,Pooja,98765abcde,pooja@gmail,Flat,N,3,2,20.4586,86.4924,Rejected,13108117,Suspicious price
H0133,2024/05/26,Khordha,1591,1,2,No,2028,7556817,Amit,0000000000,amit@yahoo.com,APT,Y,2,10,19.6655,86.4704,Approved,12574041,Old house
H4428,17/03/24,Khordha,1271,4,1,Y,2004,4.0M,Unknown,98765abcde,unknown#gmail.com,House,N,0,2,19.5602,85.5682,Rejected,13013964,
H7809,2021-11-02,Bhubaneswar,1473,Two,4,No,2022,3713504,Unknown,0000000000,unknown@gmail,Villa,No,2,13,20.3678,86.214,Pending,12025400,
H2722,2024-06-02,Puri,1756 sqft,1,1,Yes,2016,11666610,Unknown,98765abcde,unknown@gmail,Villa,Yes,3,6,19.608,86.1887,Approved,3081558,
H5379,23/07/23,Bhubaneswar,3591,Two,1,Yes,2004,2127689,Amit,98765abcde,amit@yahoo.com,Villa,N,2,12,19.7063,86.0441,Rejected,11800467,
H6442,18/12/24,Bhubaneswar,3318,4,3,YES,2028,8587229,Rakesh,98765abcde,rakesh@gmail,APT,Y,2,15,19.8736,85.7265,Rejected,7048341,Suspicious price
H6631,29/07/23,Bhubaneswar,2409,1,2,YES,2017,10.8M,Sunita,0000000000,sunita#gmail.com,APT,No,Ground,5,19.6178,85.6656,Pending,9656498,
H5952,26/08/24,Khordha,818,Three,1,Y,2008,8779395,Pooja,7232882817,pooja@gmail.com,Flat,Y,1,1,19.6207,86.1059,Approved,8326722,
H0706,2025-01-27,Puri,742,4,2,No,2028,10462300,Arun,0000000000,arun@outlook.com,Villa,No,G,15,19.7334,86.4492,Approved,14503257,Old house
H5370,2024-08-04,BBSR,3689,1,2,Y,1983,7386799,Unknown,98765abcde,unknown@gmail,House,No,0,2,20.318,85.5241,Rejected,5432233,Suspicious price
H0272,22/07/21,BBSR,1125 sqft,3,1,Y,2013,3370952,Rajesh,0000000000,rajesh#gmail.com,House,Yes,2,4,20.1233,85.5269,Rejected,13040885,Suspicious price
H1101,2020-01-11,Cuttack,2333,4,3,No,1980,10.6M,Meena,0000000000,meena@gmail,House,Y,Ground,2,20.4267,85.8246,Rejected,10001780,Good property
H1946,15/02/24,Bhubaneswar,986,3,1,YES,2028,9477312,Amit,8773510074,amit@gmail.com,Apartment,Yes,G,2,20.0985,86.2521,Pending,6920689,
H6659,2021-10-11,Puri,2308,1,2,N,2002,12782654,Pooja,98765abcde,pooja#gmail.com,Flat,Yes,2,12,19.7625,86.119,Pending,6561985,
H0953,10/03/20,Cuttack,3096,Three,1,Y,2007,13185440,Amit,98765abcde,amit@outlook.com,APT,Y,2,15,19.7794,86.0679,Pending,6750622,
H6401,2024-08-31,BBSR,2929,Three,2,Y,2028,,Pooja,98765abcde,pooja#gmail.com,House,N,1,10,19.5544,85.9015,Approved,12358720,
H1788,2021-12-20,Bhubaneshwar,2258,1,2,No,2028,11.3M,Amit,98765abcde,amit#gmail.com,House,Yes,2,1,19.7514,85.8973,Approved,13312780,Old house
H2013,01/04/22,BBSR,2633 sqft,Three,3,YES,2028,5923011,Arun,8999742114,arun@gmail,Flat,No,1,12,20.1266,86.1426,Pending,13885071,Old house
H5107,2021/08/23,BBSR,2627,3,4,No,2028,10810241,Arun,8510233235,arun@gmail.com,House,No,G,3,19.7864,86.3264,Rejected,5616828,
H6149,27/03/24,Khordha,3536,4,2,YES,2024,13674806,Pooja,98765abcde,pooja#gmail.com,APT,Y,Ground,3,20.0941,85.8499,Pending,8018739,Good property
H1580,2025/05/26,Cuttack,3019,Two,1,Yes,1982,2591455,Arun,7903775834,arun#gmail.com,Villa,Yes,1,7,20.3878,86.1499,Pending,3247314,Suspicious price
H6366,23/11/24,Bhubaneswar,1150,3,4,Y,1992,5186176,Pooja,8072305061,pooja#gmail.com,Flat,N,G,9,19.8456,86.0111,Approved,12114917,
H6556,11/02/21,BBSR,1957 sqft,3,3,No,2028,13.4M,Rajesh,0000000000,rajesh@gmail,House,N,Ground,5,20.0775,85.6879,Approved,8313263,
H2316,2023/01/21,Cuttack,1607,2,2,No,2028,4589080,Sunita,0000000000,sunita#gmail.com,Villa,Yes,2,6,20.3343,85.8696,Pending,12953523,Suspicious price
H3587,2023/03/06,Khordha,2235,1,2,N,2028,10561108,Rakesh,7067553422,rakesh@gmail.com,Flat,Yes,0,11,20.4619,86.4655,Pending,12939267,
H4922,07/05/20,Khordha,2038,2,1,Yes,2005,12279117,Vikas,8189262947,vikas#gmail.com,APT,N,1,9,19.8737,86.4421,Pending,5040743,Good property
H3545,27/03/21,Khordha,2807,4,1,Y,2028,,Vikas,7402745792,vikas#gmail.com,Villa,Yes,1,7,19.9264,86.4291,Pending,11506967,
H7722,08/04/24,Cuttack,919,Two,2,N,1985,9133407,Rajesh,98765abcde,rajesh@gmail.com,Villa,No,Ground,9,20.2282,86.262,Approved,3282291,
H6565,2020-02-06,BBSR,2533,4,4,YES,2028,3446177,Pooja,98765abcde,pooja@gmail,Apartment,No,0,9,20.3141,85.9105,Rejected,7933369,Suspicious price
H3102,2021-08-10,Bhubaneswar,3217,4,1,Yes,2028,8155090,Rajesh,98765abcde,rajesh@gmail,Flat,No,1,4,20.4694,86.3035,Approved,9541447,
H0394,2022-02-19,Khordha,2959,Two,1,Y,2028,13169217,Amit,0000000000,amit#gmail.com,Flat,N,0,14,19.881,86.3993,Approved,7587899,
H6023,2020/03/09,Khordha,3236,Three,2,Y,2028,7153595,Meena,0000000000,meena#gmail.com,Flat,Y,2,12,20.165,85.8804,Approved,10851699,Suspicious price
H3714,13/11/20,Cuttack,3995,2,3,Yes,2001,8401368,Amit,7015645569,amit#gmail.com,Apartment,Yes,Ground,7,20.1306,85.7838,Pending,12631672,Old house
H3146,2022-03-06,Bhubaneswar,2008,4,1,YES,2028,9886940,Meena,0000000000,meena@gmail,APT,Y,2,14,19.8096,86.4256,Rejected,8111401,Old house
H5121,2023/05/21,BBSR,3813,Three,3,Y,2028,7227378,Vikas,0000000000,vikas@yahoo.com,Flat,Yes,1,3,19.5575,86.0908,Approved,12487272,Suspicious price
H1638,2023-12-27,Cuttack,3425,2,4,N,2024,2468555,Arun,0000000000,arun@outlook.com,Apartment,No,2,10,19.6258,85.9809,Approved,14529056,
H2332,12/03/20,Khordha,1004,1,2,No,2028,8864329,Rajesh,98765abcde,rajesh@gmail,Villa,Y,Ground,2,19.6837,86.0764,Pending,5265670,Good property
H5844,19/09/20,Cuttack,1816,4,4,Yes,2017,,Arun,7519729260,arun@gmail,House,Y,0,11,20.4745,86.3987,Pending,9097024,
H1872,19/03/20,Bhubaneswar,2308,2,4,YES,2028,5120865,Rajesh,9582476413,rajesh@outlook.com,Apartment,Y,3,4,20.3155,85.5994,Rejected,5803580,
H1588,29/06/21,BBSR,2847,Three,3,YES,2015,7061854,Pooja,98765abcde,pooja#gmail.com,APT,N,2,3,19.8212,85.9973,Pending,10202726,
H2932,31/05/21,Cuttack,2760,2,4,Y,2028,4184204,Sunita,8963841264,sunita#gmail.com,Villa,N,2,5,19.9264,85.893,Rejected,10926141,Old house
H1540,2021/06/22,Khordha,1055,1,3,N,1984,8391931,Vikas,0000000000,vikas#gmail.com,Apartment,Yes,0,12,19.6847,85.5046,Approved,10336832,
H6420,2023-02-16,Khordha,2874,3,1,YES,2028,11559622,Rajesh,0000000000,rajesh#gmail.com,APT,Yes,2,12,19.9855,86.4324,Pending,10754030,Suspicious price
H1428,2023/10/25,Bhubaneswar,3818,Two,1,Y,2028,10737533,Meena,0000000000,meena@gmail,Apartment,Y,2,1,20.3634,86.2256,Pending,5750666,Old house
H7445,08/08/23,Cuttack,543,1,2,YES,2028,4.8M,Arun,0000000000,arun@yahoo.com,Apartment,Yes,3,3,20.04,85.9581,Approved,8758233,Good property
H6140,2024/06/17,BBSR,673,Two,2,Yes,2028,6012884,Meena,98765abcde,meena#gmail.com,Villa,Y,3,8,19.5406,85.5815,Pending,2575099,Suspicious price
H1066,2023-02-08,Khordha,3915,4,1,Y,2005,9245225,Rajesh,98765abcde,rajesh#gmail.com,Villa,No,3,11,20.4903,85.8953,Approved,2124045,
H5480,2024-12-18,Puri,1566,4,2,Yes,2028,10.4M,Pooja,0000000000,pooja#gmail.com,APT,Yes,G,10,19.5733,85.7226,Approved,13396801,Good property
H0345,06/02/24,Cuttack,2076,Two,1,Y,2009,14.2M,Amit,7671042548,amit@gmail.com,APT,Y,2,13,19.7598,85.926,Pending,8804642,
H1980,13/09/24,Khordha,1487,Three,3,N,2012,5.4M,Rajesh,98765abcde,rajesh@gmail.com,Flat,N,1,8,19.6334,86.3495,Approved,2617390,
H5255,2022/09/24,Cuttack,581,3,3,No,2028,4.5M,Amit,0000000000,amit@gmail,House,N,0,3,19.7985,86.1071,Pending,8111243,
H5382,04/04/20,Bhubaneswar,1583,1,3,N,2008,11979810,Vikas,8597058575,vikas@gmail,House,Y,0,3,20.4887,86.0875,Approved,12365957,
H0752,2022-07-25,Bhubaneshwar,2449,2,2,N,2028,5191989,Meena,0000000000,meena@yahoo.com,APT,Yes,1,11,20.0039,86.2754,Approved,6441438,Good property
H0973,2021-09-13,Bhubaneshwar,2292 sqft,3,1,No,2028,9702744,Vikas,9309736870,vikas@gmail.com,Villa,No,3,1,19.6404,85.7322,Approved,8858273,Good property
H1004,2022-02-08,Bhubaneshwar,1163,2,1,No,1985,8.6M,Sunita,9174708973,sunita@outlook.com,House,Yes,3,3,19.5075,86.4427,Approved,7009789,
H4389,2023-04-23,Bhubaneswar,3287,3,2,N,2003,13.1M,Unknown,0000000000,unknown#gmail.com,Villa,N,0,11,20.3074,85.7675,Pending,4965721,
H6761,2021/01/23,Puri,1915,2,3,YES,2028,7091578,Arun,8628043704,arun@outlook.com,APT,No,0,10,19.6479,86.0626,Rejected,2947845,
H1413,2020-05-26,Bhubaneshwar,1878 sqft,Three,3,No,1990,5446736,Sunita,98765abcde,sunita@gmail,Flat,N,2,7,19.5799,86.4779,Rejected,5344874,Suspicious price
H5939,2022/08/20,Puri,3750,4,2,N,1983,2292015,Sunita,0000000000,sunita@yahoo.com,Flat,Y,G,2,19.7948,85.5468,Pending,12460958,
H3738,2022/08/26,Bhubaneshwar,2472,4,3,No,2012,8282357,Unknown,98765abcde,unknown#gmail.com,Apartment,Y,Ground,5,20.0525,86.266,Pending,4341772,Old house
H7640,2020/10/20,Bhubaneswar,1432,1,4,N,2028,8415170,Pooja,8779528393,pooja@yahoo.com,APT,N,2,15,20.2637,86.1126,Pending,3330812,Suspicious price
H5978,2022/11/04,Khordha,1328,2,4,Yes,1986,6735932,Rakesh,8159744985,rakesh@gmail,APT,No,2,9,19.783,85.641,Approved,5685022,
H0529,2021-06-30,BBSR,890,4,4,Yes,2010,11461145,Sunita,0000000000,sunita#gmail.com,APT,No,3,14,19.9634,86.2635,Pending,3089232,
H1164,2020/03/05,Bhubaneswar,2167 sqft,Two,2,No,2016,11998217,Arun,0000000000,arun#gmail.com,APT,N,2,13,20.1048,86.0456,Rejected,10459737,Good property
H3672,15/02/25,BBSR,1684 sqft,1,2,N,2028,14732615,Pooja,98765abcde,pooja#gmail.com,Villa,N,Ground,5,20.1394,85.565,Approved,12276347,Suspicious price
H0480,13/02/24,Bhubaneswar,2504,3,2,N,1983,7113500,Sunita,8983333240,sunita#gmail.com,Apartment,No,Ground,6,19.5138,85.7132,Pending,7013491,Good property
H0579,2024/03/23,Cuttack,1146,1,3,Y,2028,5.3M,Vikas,0000000000,vikas@gmail.com,Flat,Y,3,14,19.8309,85.7335,Approved,14484728,Good property
H0558,2024-07-08,Bhubaneshwar,1680,Three,3,Y,2028,14875248,Amit,0000000000,amit@yahoo.com,APT,N,Ground,14,20.1182,86.2621,Pending,14449445,Good property
H4161,2024-10-10,BBSR,966,3,2,Y,2028,7712512,Rakesh,8907237909,rakesh@gmail.com,APT,Y,2,2,20.1599,85.9805,Approved,6726173,
H0489,2024-09-29,Cuttack,1771,4,1,Y,2028,14.6M,Unknown,0000000000,unknown#gmail.com,Villa,No,0,14,20.4548,85.6549,Approved,14458549,Suspicious price
H0834,2022/04/21,Bhubaneswar,2743,Two,2,YES,2028,7264699,Unknown,0000000000,unknown@outlook.com,House,No,G,4,19.6649,86.1719,Rejected,14097474,Old house
H7477,2021/03/20,Bhubaneshwar,1716,1,3,No,1999,8.7M,Vikas,98765abcde,vikas@yahoo.com,Apartment,N,3,3,20.4096,85.8243,Approved,10149009,Suspicious price
H6275,31/03/23,Puri,3352,3,2,N,2028,6379193,Unknown,0000000000,unknown@gmail,Apartment,N,1,7,20.0899,85.8101,Pending,4370228,
H6486,2024-09-12,Puri,3047,3,3,YES,2001,2554407,Rakesh,0000000000,rakesh@yahoo.com,Flat,No,2,2,19.6561,85.7765,Pending,3578616,
H2404,2021/08/19,Khordha,2078,1,2,N,2019,2800769,Rajesh,8886540478,rajesh@outlook.com,House,Yes,3,2,20.0394,86.2965,Rejected,6827612,Suspicious price
H1221,13/09/20,Cuttack,3813,4,4,YES,1987,2787030,Sunita,9073984185,sunita@gmail.com,House,N,G,2,20.3554,85.8909,Rejected,7746675,Old house
H5312,2024-12-30,Puri,3498,Two,2,Yes,2028,6455372,Pooja,8874041611,pooja@gmail.com,APT,Yes,Ground,14,20.3585,85.7682,Pending,2170407,Good property
H3162,2024-03-21,Puri,1928,2,4,No,1990,4803768,Sunita,9391145609,sunita@outlook.com,Villa,N,0,8,19.5127,86.4315,Approved,2967141,Old house
H5821,22/12/21,Puri,3777 sqft,Three,4,No,2014,12674632,Vikas,7813932399,vikas@gmail.com,APT,N,G,13,20.2928,85.954,Pending,9050692,Good property
H2289,2023-06-24,Cuttack,3750,3,2,Y,1998,9797571,Rajesh,98765abcde,rajesh#gmail.com,Apartment,N,1,2,19.8794,86.4601,Pending,6947532,
H4508,2020/12/04,Bhubaneshwar,706,3,3,No,2028,5056515,Unknown,7944204887,unknown#gmail.com,House,No,1,13,19.9053,85.5238,Rejected,14881033,Good property
H0709,26/03/24,Bhubaneswar,2356,4,2,No,1984,7532257,Pooja,98765abcde,pooja#gmail.com,House,N,1,15,20.3436,86.4275,Rejected,4049445,Suspicious price
H4546,26/11/24,Bhubaneswar,802,3,3,YES,2028,11898230,Rajesh,0000000000,rajesh@gmail,Villa,No,2,5,20.351,85.5189,Pending,7713004,Old house
H4825,04/11/21,BBSR,1814,Three,1,YES,2028,14.8M,Rajesh,9641856199,rajesh@yahoo.com,APT,Yes,Ground,15,19.7342,85.553,Rejected,8424832,
H1035,2022-12-01,Cuttack,2930 sqft,3,2,Yes,2003,10177821,Meena,98765abcde,meena@gmail,Villa,N,1,10,19.7057,85.5466,Pending,5711544,Good property
H3052,12/02/22,Bhubaneswar,2652,Two,2,YES,2019,3238153,Unknown,98765abcde,unknown#gmail.com,Apartment,Y,2,14,19.5867,86.2877,Approved,3290509,Good property
H0488,2022-02-04,Bhubaneswar,1903,Three,1,N,2010,999999999,Pooja,8958597682,pooja@gmail.com,Flat,Yes,3,2,20.4796,86.3962,Approved,12749829,Good property
H1695,30/01/24,Bhubaneswar,2519,Two,4,Yes,2028,11702776,Meena,0000000000,meena@yahoo.com,House,No,0,10,20.3986,86.4022,Pending,7272443,
H1868,2024-12-22,Bhubaneswar,838,2,3,Y,2028,3174307,Pooja,8778195865,pooja@gmail,Flat,Yes,3,14,20.1026,86.1194,Rejected,10206790,
H3097,2020-05-23,Bhubaneswar,2455 sqft,2,4,Yes,2008,3025162,Sunita,98765abcde,sunita@gmail,Apartment,Yes,2,2,19.5002,86.2303,Pending,8168948,Old house
H3297,2024-09-03,Khordha,3733,Three,2,YES,1989,7717738,Sunita,8919945511,sunita@gmail,Villa,N,1,4,19.5227,86.4314,Rejected,2581083,
H7756,2023/09/22,Khordha,2200,Two,1,YES,2028,6219048,Meena,0000000000,meena@outlook.com,Apartment,Yes,3,1,20.4499,85.6843,Pending,12115380,Old house
H7561,2024-10-28,BBSR,904,Three,1,N,2013,3137276,Meena,0000000000,meena@gmail,House,Yes,1,13,19.6336,85.7544,Rejected,9831979,
H4563,20/09/23,BBSR,1517,4,2,N,1988,2.8M,Vikas,7452163676,vikas#gmail.com,Apartment,Yes,1,7,20.4317,86.344,Pending,14594136,
H5967,2021/09/04,Cuttack,3979,2,2,No,2028,4.1M,Unknown,0000000000,unknown#gmail.com,House,Yes,2,14,19.7763,86.4772,Approved,14661352,Good property
H0930,13/05/22,Bhubaneshwar,2032,3,1,YES,2002,5.3M,Arun,8905746956,arun@yahoo.com,Flat,N,Ground,4,20.2061,85.9065,Pending,10807622,
H4628,2022/05/28,BBSR,2605,Three,3,N,2013,10748615,Pooja,9452990368,pooja@gmail.com,Flat,No,0,8,20.3773,85.5843,Pending,3485759,
H0084,2022/04/13,Puri,3610,1,3,Y,1995,6423333,Rajesh,7172684000,rajesh@gmail.com,Apartment,Yes,1,3,19.7855,86.1217,Pending,2127837,
H3239,04/11/20,BBSR,3078,Three,2,No,2028,6.9M,Vikas,7894260532,vikas#gmail.com,House,Yes,Ground,2,20.0072,85.6891,Rejected,4612226,Suspicious price
H3292,2020-08-01,Cuttack,820 sqft,1,3,No,2028,7213231,Amit,0000000000,amit@yahoo.com,Flat,Yes,2,3,19.8947,85.7214,Approved,3388574,Old house
H7024,2022-05-15,Bhubaneshwar,1038,Three,1,No,2028,4744800,Pooja,0000000000,pooja#gmail.com,House,No,3,2,20.2982,86.1026,Pending,12155579,Good property
H7572,2022-11-29,Cuttack,2251 sqft,1,1,YES,2028,6965146,Pooja,98765abcde,pooja#gmail.com,Flat,Y,0,11,20.3244,86.0523,Pending,8033183,Good property
H1177,2020-11-19,Khordha,942 sqft,1,4,Yes,2028,11694282,Rakesh,0000000000,rakesh@gmail,Apartment,Y,Ground,3,19.8386,85.6818,Pending,6242388,
H4757,04/04/21,Cuttack,-1738,4,3,Yes,1999,2824399,Rajesh,7352916430,rajesh#gmail.com,APT,N,3,15,20.1034,85.6263,Rejected,5258578,
H3842,24/12/22,Puri,3352,Two,2,Y,2013,13.3M,Meena,98765abcde,meena@gmail.com,Flat,Yes,Ground,4,19.6911,85.5392,Approved,13131212,Good property
H7336,2021-10-07,Bhubaneswar,1519,2,4,Yes,2028,4.3M,Rakesh,7423550653,rakesh@gmail,Villa,No,1,2,20.2191,86.115,Rejected,5680436,
H5061,08/10/22,Cuttack,2497,2,3,YES,2018,7.0M,Rajesh,0000000000,rajesh#gmail.com,House,N,0,3,20.2282,86.4235,Approved,5449845,Suspicious price
H0590,2021-08-21,Khordha,3235,Two,4,Y,2028,10.5M,Arun,98765abcde,arun@gmail.com,Villa,Yes,1,7,19.8502,85.9353,Pending,9837114,Suspicious price
H7558,18/06/20,Bhubaneswar,2996 sqft,Two,2,Y,2005,2251038,Meena,0000000000,meena@yahoo.com,Flat,Yes,2,1,19.5185,85.875,Rejected,10471542,
H1040,2020/06/10,Bhubaneshwar,3331,2,2,N,2008,10560991,Sunita,98765abcde,sunita#gmail.com,Flat,Yes,1,10,19.7404,85.5585,Pending,9168936,Old house
H3664,2023-06-06,Puri,3090,Three,2,No,2028,4184047,Rajesh,7678518801,rajesh#gmail.com,Flat,No,0,13,20.101,86.4245,Pending,10745308,Suspicious price
H2652,2022-08-20,BBSR,2030 sqft,2,3,YES,1982,5884697,Meena,98765abcde,meena@outlook.com,APT,Yes,1,12,20.3681,86.3827,Rejected,11800849,
H4922,27/09/24,Cuttack,3396,Two,1,No,2028,6259805,Sunita,98765abcde,sunita@gmail,Flat,Yes,2,6,19.5043,86.0521,Rejected,11764640,
H1615,18/08/24,Bhubaneshwar,2178,4,1,Y,2017,11.1M,Unknown,98765abcde,unknown@yahoo.com,Villa,Y,3,9,20.0745,85.5136,Rejected,11600344,Old house
H4305,01/11/22,Khordha,1064,4,3,Y,2028,2582949,Pooja,0000000000,pooja@gmail,APT,No,2,7,20.1767,85.9625,Pending,6581938,Good property
H5581,2021/03/12,Bhubaneswar,2743,1,3,Y,2013,5334862,Sunita,0000000000,sunita@gmail,APT,Y,0,9,20.3047,86.147,Rejected,5429961,Suspicious price
H2116,2020-03-25,Puri,1487,1,2,N,2012,10213578,Pooja,7542219610,pooja#gmail.com,House,Yes,0,11,20.3742,86.4673,Pending,7855369,Old house
H4797,08/11/22,Khordha,3644,4,2,Y,1982,6242257,Amit,0000000000,amit@yahoo.com,APT,Y,3,1,19.8536,86.3194,Approved,5365469,Old house
H0768,21/02/24,Bhubaneswar,1368,4,3,YES,2028,,Unknown,98765abcde,unknown#gmail.com,Apartment,No,2,3,19.987,86.1312,Rejected,7044729,
H4957,09/11/20,BBSR,2680,3,2,No,2028,3.5M,Meena,9026193596,meena@gmail,House,N,0,9,20.3594,86.4512,Approved,13333174,Old house
H4962,15/05/23,Puri,2337,Two,1,N,2028,9981097,Amit,98765abcde,amit#gmail.com,Flat,Y,G,12,19.8216,86.0128,Pending,11646749,Old house
H2608,2022/11/06,Puri,3783,3,1,YES,2028,12297255,Arun,98765abcde,arun@gmail.com,House,No,2,3,20.3148,85.7513,Rejected,13715809,Good property
H0020,16/12/22,Bhubaneshwar,3742,Three,1,Yes,2028,12733732,Rakesh,7293937893,rakesh#gmail.com,Flat,No,Ground,14,19.8,86.3597,Pending,8128310,
H2118,22/06/22,Bhubaneshwar,1527,Two,4,N,2028,11128199,Sunita,98765abcde,sunita@gmail,House,Yes,Ground,12,20.0508,85.674,Approved,13638461,Old house
H2339,2020-09-20,Khordha,2080,1,2,N,2021,6715048,Sunita,0000000000,sunita#gmail.com,Apartment,Y,0,1,19.5825,86.0959,Approved,4644421,Good property
H2209,11/04/23,Bhubaneswar,3302,Three,3,Y,2028,3294194,Amit,0000000000,amit#gmail.com,Apartment,No,Ground,1,19.5187,85.5157,Approved,8072522,
H6857,07/01/21,Khordha,3899 sqft,3,1,No,2000,14466941,Pooja,7096909062,pooja#gmail.com,Villa,No,2,5,19.6093,86.4952,Approved,14102698,
H4968,2025/06/01,Puri,832,4,4,No,2028,14106206,Rakesh,98765abcde,rakesh@gmail,Villa,Y,2,9,19.9408,86.0878,Rejected,4207796,
H5150,2024-12-19,BBSR,2775 sqft,1,2,Yes,2010,3647611,Amit,8305250219,amit@outlook.com,House,Yes,G,12,19.9772,85.5881,Pending,10832293,
H1337,2021/10/10,Puri,2954,2,3,N,2002,11366112,Meena,0000000000,meena@outlook.com,APT,Yes,2,3,19.5868,85.5847,Approved,10560998,Good property
H7447,2023/12/15,BBSR,709,4,2,Y,2019,3608243,Arun,0000000000,arun@outlook.com,APT,N,1,15,19.5266,86.1983,Rejected,7210880,Suspicious price
H2179,22/05/22,Bhubaneswar,1907,Two,2,No,2028,6551002,Arun,7654389462,arun#gmail.com,Apartment,N,3,6,20.245,85.7708,Pending,3869806,
H3518,2023-06-25,BBSR,1541 sqft,Three,4,Yes,2023,13747677,Sunita,98765abcde,sunita@gmail,APT,Yes,2,12,20.2363,85.7931,Approved,3584175,
H6874,2024-02-05,Puri,3058,Three,3,No,2028,3266595,Meena,0000000000,meena@gmail,House,Yes,2,3,20.4018,86.203,Pending,12169457,Suspicious price
H4118,2021/02/25,Puri,2148,4,3,Y,2028,4736711,Pooja,98765abcde,pooja@gmail,House,Y,1,4,20.1414,85.866,Rejected,5892248,
H1551,21/07/21,BBSR,3694,3,1,Y,2025,12335937,Rakesh,0000000000,rakesh#gmail.com,Flat,No,0,2,19.6629,86.4303,Rejected,13977399,Good property
H4377,21/05/21,Puri,1441,2,2,Y,2028,3.5M,Vikas,0000000000,vikas@outlook.com,Villa,Y,1,6,20.4299,85.9731,Rejected,12719691,Good property
H7150,2024-01-06,Khordha,2448,Three,1,Yes,2028,6642960,Sunita,0000000000,sunita@gmail,Apartment,N,0,10,20.1642,86.3139,Rejected,9339706,Old house
H6068,03/07/21,Bhubaneswar,905,1,2,N,2006,13771526,Pooja,98765abcde,pooja@gmail,House,Yes,2,1,19.6967,86.4948,Approved,10492819,
H3829,2025-04-22,BBSR,3017,4,2,Y,2028,14.8M,Vikas,9994628722,vikas@gmail,House,No,Ground,5,20.4893,86.3208,Approved,12730377,Suspicious price
H6057,27/05/22,Bhubaneswar,3484,1,2,N,1984,2625042,Rakesh,0000000000,rakesh@gmail,APT,N,0,8,19.6066,85.5603,Pending,9121747,Good property
H5067,2025-06-22,Bhubaneswar,3716,3,2,N,1987,5510841,Meena,0000000000,meena#gmail.com,Flat,Yes,2,11,19.8137,85.7403,Approved,10397439,
H5950,2024/07/01,Bhubaneswar,1587,4,1,Y,2028,10902771,Pooja,7358703931,pooja#gmail.com,House,No,0,15,20.4455,85.7119,Rejected,13262515,
H6450,2022-08-18,Puri,1711,Two,4,YES,2011,11762861,Vikas,0000000000,vikas@gmail,APT,No,Ground,3,20.153,86.1809,Approved,4857434,Old house
H3807,31/07/21,BBSR,3412,2,2,No,2028,3.5M,Rajesh,98765abcde,rajesh@yahoo.com,Flat,No,2,7,19.7257,85.9634,Pending,10389024,Old house
H2378,2021-02-08,Cuttack,3065,2,1,Y,2028,10186105,Amit,7558309943,amit@gmail,Apartment,Yes,2,5,20.1232,86.3809,Rejected,9114788,Suspicious price
H3629,2022-02-15,Puri,1989,3,3,N,2000,7504598,Rakesh,98765abcde,rakesh@outlook.com,APT,Y,2,4,19.9442,86.1469,Approved,6506340,Good property
H0495,2022-06-30,Cuttack,854,Two,3,N,1998,11598621,Arun,9947267039,arun@gmail,Apartment,Y,Ground,5,20.3079,85.6127,Pending,5654497,Suspicious price
H5267,14/03/24,Cuttack,907,1,1,Yes,2024,4472019,Amit,98765abcde,amit@outlook.com,Flat,No,G,13,19.825,85.7151,Rejected,11661582,
H1011,2024/04/21,BBSR,1564 sqft,Three,2,N,1990,9283113,Amit,98765abcde,amit@gmail,Flat,Yes,1,14,20.1046,86.212,Pending,5791740,
H0123,2023-05-21,Bhubaneshwar,1792,Two,4,YES,2008,8615548,Arun,7319792071,arun@gmail.com,APT,Yes,Ground,11,19.5016,85.6079,Approved,13363101,
H3393,2021/09/07,Cuttack,2803 sqft,4,1,YES,2009,3.9M,Pooja,0000000000,pooja@outlook.com,Apartment,No,0,11,20.3926,85.7757,Approved,10813785,Suspicious price
H4204,11/01/22,BBSR,3957,3,3,N,2022,9.0M,Arun,98765abcde,arun#gmail.com,Villa,Y,G,1,20.4825,85.7691,Approved,9440294,Good property
H0386,2020/08/19,Cuttack,2583,Three,3,Yes,2028,13.5M,Sunita,98765abcde,sunita@outlook.com,Apartment,Y,0,7,19.5937,86.0552,Pending,9721944,
H1880,2025/05/31,Cuttack,3533,4,1,N,2028,6221079,Unknown,98765abcde,unknown@gmail,Flat,N,2,6,20.2509,85.7131,Rejected,8628766,
H0802,2022/07/15,Bhubaneshwar,2917,4,2,No,2017,11452583,Unknown,98765abcde,unknown#gmail.com,APT,N,Ground,9,19.6594,86.4025,Pending,6927179,Good property
H1985,2022-03-06,Khordha,2568,1,4,Yes,2028,9238359,Pooja,0000000000,pooja@outlook.com,Villa,Y,Ground,3,19.9052,85.8486,Rejected,12027703,
